지점,지점명,일시,기온(°C),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),현지기압(hPa),일조(hr),일사(MJ/m2),전운량(10분위),중하층운량(10분위),최저운고(100m ),지면온도(°C),5cm 지중온도(°C)
119,수원,2019-06-01 11:00,20.4,2.7,250,63,15.1,1007.4,.2,1.33,9,2,7,27.3,
119,수원,2019-06-01 12:00,20.6,1.5,200,62,15,1007.1,.2,2.01,9,3,9,30.3,
119,수원,2019-06-01 13:00,22.9,2,290,55,15.3,1006.5,.7,2.29,9,0,,33,
119,수원,2019-06-01 14:00,22.4,1.9,230,52,14,1006.3,.6,2.33,8,0,,34,
119,수원,2019-06-01 15:00,23.2,3.2,250,49,13.8,1005.9,.9,2.26,9,0,,32.7,
119,수원,2019-06-01 16:00,24.1,2,250,52,15.6,1005.4,.6,1.72,8,0,,32,
119,수원,2019-06-01 17:00,23,2.9,270,55,15.4,1005.5,1,1.46,7,0,,29,
119,수원,2019-06-01 18:00,20.9,2.8,290,55,13.6,1005.5,.9,.96,3,0,,25.2,
119,수원,2019-06-01 19:00,19.8,2.5,290,58,13.3,1005.8,.3,.36,6,0,,22.7,
119,수원,2019-06-01 20:00,18.4,2.3,290,62,13,1006.2,0,.06,4,0,,20.2,
119,수원,2019-06-01 21:00,17.2,.6,290,64,12.5,1006.3,,,7,0,,19.1,
119,수원,2019-06-01 22:00,16.3,1,290,70,12.9,1006.5,,,8,5,65,17.8,
119,수원,2019-06-01 23:00,15.4,.3,0,79,13.7,1006.3,,,6,4,60,16.9,
119,수원,2019-06-02 00:00,15,.8,290,80,13.6,1006,,,4,0,,16.3,
119,수원,2019-06-02 01:00,14.9,.2,0,83,14,1005.7,,,7,5,56,16.1,
119,수원,2019-06-02 02:00,14.6,.3,0,86,14.2,1005.6,,,7,4,59,15.7,
119,수원,2019-06-02 03:00,14.3,.4,0,86,13.9,1005.6,,,6,0,,15.6,
119,수원,2019-06-02 04:00,13.9,0,0,86,13.6,1005.2,,,4,0,,15,
119,수원,2019-06-02 05:00,12.7,0,0,95,13.9,1005,,,3,0,,14.2,
119,수원,2019-06-02 06:00,13.2,0,0,97,14.7,1004.8,.2,.05,0,0,,14.1,
119,수원,2019-06-02 07:00,16.7,.6,140,75,14.2,1004.9,.9,.51,3,0,,17,
119,수원,2019-06-02 08:00,19.1,.9,160,63,13.8,1004.8,1,1.21,1,0,,22.3,
119,수원,2019-06-02 09:00,21.8,1.2,200,52,13.5,1004.7,1,1.93,2,0,,28.4,
119,수원,2019-06-02 10:00,22.9,1.7,160,45,12.5,1004.6,1,2.37,1,0,,33.1,
119,수원,2019-06-02 11:00,24.7,1,160,40,12.4,1004.3,1,2.96,1,0,,38,
119,수원,2019-06-02 12:00,26.2,2,290,35,11.9,1004.1,1,3.23,0,0,,40.7,
119,수원,2019-06-02 13:00,27.9,2.3,320,30,11.2,1003.8,1,3.22,1,0,,41.8,
119,수원,2019-06-02 14:00,27.9,2.3,270,34,12.7,1003.1,1,3.09,0,0,,41.3,
119,수원,2019-06-02 15:00,27.1,3.5,270,34,12.1,1002.6,1,2.71,0,0,,38.8,
119,수원,2019-06-02 16:00,26.5,3.2,270,25,8.6,1002.4,1,2.3,0,0,,35.9,
119,수원,2019-06-02 17:00,26.1,2.8,290,25,8.4,1002.1,1,1.75,0,0,,32.2,
119,수원,2019-06-02 18:00,24.5,2.6,270,26,8,1002.1,1,1.08,0,0,,27.5,
119,수원,2019-06-02 19:00,23.3,2.1,290,28,8,1002.3,.9,.45,0,0,,24.4,
119,수원,2019-06-02 20:00,21.3,1.6,290,38,9.5,1002.8,0,.06,1,0,,22,
119,수원,2019-06-02 21:00,19.8,.8,290,45,10.4,1003.2,,,0,0,,20.4,
119,수원,2019-06-02 22:00,19.2,.6,290,51,11.3,1003.9,,,1,0,,19.5,
119,수원,2019-06-02 23:00,18.3,1.4,320,61,12.8,1004.1,,,1,0,,18.5,
119,수원,2019-06-03 00:00,16.7,.4,0,68,12.9,1004.1,,,0,0,,17.7,
119,수원,2019-06-03 01:00,15.8,.2,0,75,13.4,1004.1,,,0,0,,17.1,
119,수원,2019-06-03 02:00,15.2,0,0,81,13.9,1003.9,,,0,0,,16.6,
119,수원,2019-06-03 03:00,14.9,.2,0,82,13.8,1003.7,,,0,0,,16.2,
119,수원,2019-06-03 04:00,14.7,0,0,85,14.1,1003.9,,,0,0,,15.9,
119,수원,2019-06-03 05:00,14.2,.5,180,89,14.4,1004.3,,,0,0,,15.5,
119,수원,2019-06-03 06:00,15,0,0,85,14.4,1004.4,0,.05,0,0,,15.9,
119,수원,2019-06-03 07:00,17.6,.6,180,68,13.7,1004.9,.6,.44,0,0,,18.1,
119,수원,2019-06-03 08:00,20.1,.8,140,55,12.9,1005.7,1,1.04,0,0,,22.9,
119,수원,2019-06-03 09:00,22.1,2,140,51,13.5,1005.1,1,1.72,0,0,,28.6,
119,수원,2019-06-03 10:00,24.2,1.5,110,41,12.4,1005,1,2.36,0,0,,34.3,
119,수원,2019-06-03 11:00,25.4,1.7,140,37,11.9,1005.1,1,2.86,1,0,,38.9,
119,수원,2019-06-03 12:00,27.9,3.2,290,34,12.7,1005.9,1,3.13,0,0,,41,
119,수원,2019-06-03 13:00,27.9,4.8,270,33,12.4,1005.9,1,3.19,0,0,,42.2,
119,수원,2019-06-03 14:00,27.5,2.2,270,45,16.4,1004.8,1,3.14,0,0,,42.5,
119,수원,2019-06-03 15:00,27.8,1.6,270,43,16,1003.6,1,2.81,0,0,,41.4,
119,수원,2019-06-03 16:00,27.9,3.1,200,43,16.1,1002.3,1,2.34,1,0,,38.2,
119,수원,2019-06-03 17:00,28.1,3.4,180,37,14,1001.8,1,1.71,0,0,,34.1,
119,수원,2019-06-03 18:00,27.8,3,200,37,13.7,1001.7,.8,1,3,3,40,30.1,
119,수원,2019-06-03 19:00,27,1.4,230,41,14.6,1002.4,.8,.47,0,0,,26.7,
119,수원,2019-06-03 20:00,25.6,1.4,290,46,15.1,1003,0,.06,1,0,,24.2,
119,수원,2019-06-03 21:00,22.6,3.3,270,54,14.8,1003.8,,,1,0,,22.7,
119,수원,2019-06-03 22:00,21.4,1.4,290,54,13.7,1004.7,,,3,0,,21.5,
119,수원,2019-06-03 23:00,20.3,1,340,60,14.2,1005,,,0,0,,20.3,
119,수원,2019-06-04 00:00,20,.6,320,60,13.9,1005.6,,,2,2,45,19.7,
119,수원,2019-06-04 01:00,18.4,.3,0,69,14.6,1005.5,,,6,2,55,18.8,
119,수원,2019-06-04 02:00,17.4,.4,0,74,14.7,1005.6,,,4,1,,18.1,
119,수원,2019-06-04 03:00,16.5,.1,0,82,15.4,1006.3,,,1,0,,17.4,
119,수원,2019-06-04 04:00,16.2,.1,0,84,15.4,1005.6,,,1,0,,17.1,
119,수원,2019-06-04 05:00,16.2,1.1,180,84,15.4,1005.6,,,1,0,,16.8,
119,수원,2019-06-04 06:00,16.9,.9,160,77,14.8,1005.9,0,.06,1,0,,17.1,
119,수원,2019-06-04 07:00,19.7,.9,140,62,14.2,1006.4,.7,.46,1,0,,19.5,
119,수원,2019-06-04 08:00,22,2.2,140,52,13.7,1005.7,1,1.09,1,0,,24.5,
119,수원,2019-06-04 09:00,23.9,2.3,160,45,13.3,1005.6,1,1.77,3,0,,30.4,
119,수원,2019-06-04 10:00,25.3,2.2,180,42,13.5,1005.7,1,2.39,3,0,,35.9,
119,수원,2019-06-04 11:00,26.6,2.9,230,38,13.2,1005.5,1,2.83,0,0,,40.1,
119,수원,2019-06-04 12:00,29.1,3.3,290,36,14.4,1005.4,1,3.13,3,0,,42.7,
119,수원,2019-06-04 13:00,28.6,3.2,270,44,17.2,1005.2,1,3.06,7,0,,43,
119,수원,2019-06-04 14:00,28.2,3.6,270,46,17.5,1004.6,1,3.13,1,0,,43.8,
119,수원,2019-06-04 15:00,27.8,3.1,270,48,17.8,1004.3,1,2.89,2,0,,41.8,
119,수원,2019-06-04 16:00,26.4,3.9,270,51,17.5,1004.1,1,2.31,2,0,,37.6,
119,수원,2019-06-04 17:00,24.9,3.5,270,58,18.2,1004.2,1,1.77,4,2,35,33.9,
119,수원,2019-06-04 18:00,22.8,4,290,68,18.8,1004.6,1,1.12,0,0,,29,
119,수원,2019-06-04 19:00,21.7,2.7,250,73,18.9,1005.1,1,.53,0,0,,25.4,
119,수원,2019-06-04 20:00,19.9,1.5,290,83,19.2,1005,.2,.07,0,0,,23.1,
119,수원,2019-06-04 21:00,19.2,2.7,270,88,19.5,1005.6,,,1,1,8,21.6,
119,수원,2019-06-04 22:00,18.5,1.9,270,89,18.9,1006.5,,,5,0,,20.7,
119,수원,2019-06-04 23:00,18.8,2.8,250,88,19,1007.3,,,7,7,4,21.3,
119,수원,2019-06-05 00:00,18.5,2.7,250,89,18.9,1007.4,,,7,7,,21.2,
119,수원,2019-06-05 01:00,18.4,.9,230,91,19.1,1006.8,,,6,6,3,21.2,
119,수원,2019-06-05 02:00,18.4,.8,230,91,19.1,1006.7,,,6,6,3,21.1,
119,수원,2019-06-05 03:00,18.3,2.1,200,90,18.9,1006.5,,,10,10,3,20.8,
119,수원,2019-06-05 04:00,18.1,1,180,91,18.9,1006.4,,,10,10,3,20.7,
119,수원,2019-06-05 05:00,18.1,1.2,200,90,18.6,1006.4,,,10,10,3,20.5,
119,수원,2019-06-05 06:00,18,1.6,180,90,18.5,1007.1,0,.01,10,10,3,20.6,
119,수원,2019-06-05 07:00,18.7,.4,0,89,19.1,1007.5,0,.13,10,10,3,21.4,
119,수원,2019-06-05 08:00,19.4,.8,180,84,18.9,1008.2,0,.38,10,10,4,23.1,
119,수원,2019-06-05 09:00,20.3,1,290,80,19,1008.9,0,.61,9,9,5,24.1,
119,수원,2019-06-05 10:00,22.5,.6,270,72,19.5,1008.9,.3,1.42,7,3,8,32.3,
119,수원,2019-06-05 11:00,24.5,1.8,230,64,19.6,1008.8,1,2.89,4,0,,39.4,
119,수원,2019-06-05 12:00,27,2.2,270,54,19.1,1009,1,3.2,2,0,,43.2,
119,수원,2019-06-05 13:00,28.6,2.3,290,54,21,1008.7,1,3.29,0,0,,45.2,
119,수원,2019-06-05 14:00,28.4,3.4,270,54,20.8,1008.5,1,3.18,0,0,,44.5,
119,수원,2019-06-05 15:00,25.8,4.4,250,62,20.5,1008.7,1,2.87,1,0,,41.1,
119,수원,2019-06-05 16:00,25.7,2.8,290,61,20.1,1008.6,1,2.41,1,0,,38.4,
119,수원,2019-06-05 17:00,24.9,2.1,270,63,19.7,1008.2,1,1.75,2,0,,34.3,
119,수원,2019-06-05 18:00,23.4,2.1,290,67,19.2,1007.8,1,1.01,4,0,,29.8,
119,수원,2019-06-05 19:00,22.7,1.4,290,70,19.2,1007.7,.5,.39,8,2,55,26.9,
119,수원,2019-06-05 20:00,22.2,1,250,76,20.2,1007.7,0,.04,9,9,49,25,
119,수원,2019-06-05 21:00,21.7,.6,200,77,19.9,1008.3,,,8,8,35,24,
119,수원,2019-06-05 22:00,20.4,1.6,290,81,19.4,1008.7,,,7,2,,22.4,
119,수원,2019-06-05 23:00,19.6,1.9,250,86,19.5,1008.4,,,3,0,,21.4,
119,수원,2019-06-06 00:00,18.4,.6,200,92,19.4,1008.6,,,5,0,,20.6,
119,수원,2019-06-06 01:00,18.1,1.2,290,93,19.2,1008.9,,,3,0,,20.1,
119,수원,2019-06-06 02:00,17.6,1,290,97,19.5,1008.9,,,5,5,2,19.8,
119,수원,2019-06-06 03:00,17.4,1.7,200,99,19.6,1008.9,,,8,0,,19.5,
119,수원,2019-06-06 04:00,16.9,.1,0,100,19.1,1009.1,,,7,0,,18.8,
119,수원,2019-06-06 05:00,17.5,1,180,100,19.9,1009.3,,,9,0,,19.2,
119,수원,2019-06-06 06:00,18,.7,200,97,20,1009.2,0,.04,10,0,,19.6,
119,수원,2019-06-06 07:00,20,.4,0,88,20.5,1008.6,0,.35,5,0,,21.8,
119,수원,2019-06-06 08:00,20.6,.8,230,84,20.2,1008.8,0,.61,9,0,,22.9,
119,수원,2019-06-06 09:00,22.2,.7,200,78,20.8,1008.2,0,.67,9,0,,25.8,
119,수원,2019-06-06 10:00,22.2,.9,200,78,20.8,1007.8,0,.5,9,2,40,23.9,
119,수원,2019-06-06 11:00,23.9,.8,200,72,21.3,1007.9,0,.7,9,1,40,26.7,
119,수원,2019-06-06 12:00,24.3,1,200,70,21.2,1007.5,0,.91,9,0,,28,
119,수원,2019-06-06 13:00,25.5,.7,160,64,20.8,1007,0,1.05,9,3,40,29.1,
119,수원,2019-06-06 14:00,25.6,1.1,230,65,21.3,1006.1,0,.59,9,6,40,27.1,
119,수원,2019-06-06 15:00,24.9,2.5,320,73,22.9,1006.3,0,.27,10,6,18,25.6,
119,수원,2019-06-06 16:00,24.3,.7,340,75,22.7,1005.7,0,.3,10,6,13,24.9,
119,수원,2019-06-06 17:00,24.2,1.2,20,78,23.5,1004,0,.2,10,6,15,24.2,
119,수원,2019-06-06 18:00,23.8,3.5,70,71,20.9,1002.9,0,.16,10,7,15,23.3,
119,수원,2019-06-06 19:00,21.7,3.4,110,86,22.2,1004,0,.01,10,8,9,21.9,
119,수원,2019-06-06 20:00,20.2,2.4,70,96,22.7,1004.1,0,0,10,8,7,21,
119,수원,2019-06-06 21:00,19.8,2.8,70,92,21.2,1003.7,,,10,8,7,20.5,
119,수원,2019-06-06 22:00,19.1,4.6,70,93,20.5,1002.9,,,10,9,7,19.9,
119,수원,2019-06-06 23:00,19.1,3.9,70,91,20,1001.8,,,10,7,7,19.7,
119,수원,2019-06-07 00:00,18.8,3.1,90,91,19.6,1000.5,,,10,7,7,19.5,
119,수원,2019-06-07 01:00,18,3.5,90,95,19.5,999.1,,,10,6,7,19,
119,수원,2019-06-07 02:00,17.6,3,90,98,19.6,997.8,,,10,8,5,18.9,
119,수원,2019-06-07 03:00,17.5,2.6,90,99,19.7,996.9,,,10,8,4,18.7,
119,수원,2019-06-07 04:00,17.3,2.6,360,100,19.6,997.1,,,10,9,3,18.3,
119,수원,2019-06-07 05:00,17.2,2.3,360,100,19.5,997.2,,,10,7,8,17.8,
119,수원,2019-06-07 06:00,17.3,3.8,50,100,19.6,996.7,0,0,10,8,7,17.9,
119,수원,2019-06-07 07:00,17.7,4.2,70,96,19.4,996.6,0,.1,10,6,7,18.4,
119,수원,2019-06-07 08:00,17.7,2,50,99,20,996.7,0,.14,10,8,10,18.7,
119,수원,2019-06-07 09:00,18.4,2.5,50,95,20,997.1,0,.33,10,7,10,19.9,
119,수원,2019-06-07 10:00,18.8,2.6,20,94,20.4,997.3,0,.53,10,7,8,20.8,
119,수원,2019-06-07 11:00,18.6,2.3,360,96,20.5,998.2,0,.56,10,4,6,21.5,
119,수원,2019-06-07 12:00,20,2.6,50,92,21.4,998.3,0,1.33,10,4,8,24.7,
119,수원,2019-06-07 13:00,20.3,2.7,20,81,19.2,998.7,0,1.17,10,6,8,23.7,
119,수원,2019-06-07 14:00,22.2,3.1,20,75,20,998.6,0,1.88,10,3,7,25.5,
119,수원,2019-06-07 15:00,22,3.6,20,69,18.2,999,0,1.06,10,5,8,23.6,
119,수원,2019-06-07 16:00,23.4,4.3,50,62,17.7,999.1,.4,1.39,10,3,10,25.3,
119,수원,2019-06-07 17:00,24,3.3,50,61,18.2,999.5,.9,1.88,4,2,10,24.8,
119,수원,2019-06-07 18:00,24,3.4,50,58,17.3,1000,1,1.34,4,4,10,22.8,
119,수원,2019-06-07 19:00,23.1,3.4,50,58,16.3,1000.6,1,.63,0,0,,20.6,
119,수원,2019-06-07 20:00,21.6,1.8,20,65,16.7,1001.4,.4,.09,6,0,,19.7,
119,수원,2019-06-07 21:00,20.6,1.6,360,69,16.7,1002.6,,,2,2,15,19.1,
119,수원,2019-06-07 22:00,21,1.9,50,64,15.9,1003.1,,,5,0,,18.5,
119,수원,2019-06-07 23:00,20,.9,20,71,16.5,1003.8,,,6,4,17,18.5,
119,수원,2019-06-08 00:00,19.7,.1,0,74,16.9,1004,,,6,6,,18.6,
119,수원,2019-06-08 01:00,17.6,.3,0,87,17.5,1004.1,,,5,1,,17.8,
119,수원,2019-06-08 02:00,16.8,1.1,360,92,17.5,1004.3,,,2,0,,17.2,
119,수원,2019-06-08 03:00,15.9,.6,70,98,17.6,1004.3,,,0,0,,16.8,
119,수원,2019-06-08 04:00,15.9,1.8,110,97,17.5,1004.4,,,0,0,,16.3,
119,수원,2019-06-08 05:00,15.3,.9,70,98,16.9,1004.7,,,2,0,,15.9,
119,수원,2019-06-08 06:00,17.4,1.4,110,83,16.4,1005.3,.4,.08,2,0,,16.2,
119,수원,2019-06-08 07:00,19.7,1.5,110,70,16,1005.6,1,.59,4,0,,18.7,
119,수원,2019-06-08 08:00,21.4,2.1,90,62,15.8,1005.7,1,1.28,4,0,,23.1,
119,수원,2019-06-08 09:00,22.5,1.7,90,58,15.8,1005.6,1,1.91,6,0,,26.6,
119,수원,2019-06-08 10:00,23.3,1.3,140,56,16,1005.2,.9,1.81,8,0,,26.9,
119,수원,2019-06-08 11:00,24.5,1,200,52,15.9,1005.2,1,2.47,8,0,,29.5,
119,수원,2019-06-08 12:00,26.7,1.1,340,47,16.4,1004.5,1,2.64,8,0,,31.1,
119,수원,2019-06-08 13:00,26.2,1.3,160,46,15.6,1004,1,2.61,8,0,,30.8,
119,수원,2019-06-08 14:00,26.8,2.2,250,46,16.2,1003.6,1,2.64,8,0,,31.2,
119,수원,2019-06-08 15:00,28.3,2.6,230,48,18.4,1003,1,2.72,7,3,10,31.8,
119,수원,2019-06-08 16:00,26.1,4.1,270,53,17.8,1003.3,.5,1.37,8,4,15,27.3,
119,수원,2019-06-08 17:00,23.8,4,270,60,17.6,1003.8,.4,1.16,9,0,,24.7,
119,수원,2019-06-08 18:00,23.5,2.9,270,61,17.6,1003.4,.2,.77,9,0,,23.9,
119,수원,2019-06-08 19:00,22.5,2.3,270,61,16.5,1003.7,.2,.38,8,1,65,22.1,
119,수원,2019-06-08 20:00,21.6,.9,290,66,16.9,1003.6,0,.05,8,8,52,21.2,
119,수원,2019-06-08 21:00,20.5,.5,180,74,17.7,1003.6,,,6,0,,20.5,
119,수원,2019-06-08 22:00,19.4,.6,160,80,17.9,1003.4,,,7,7,56,20,
119,수원,2019-06-08 23:00,19.4,1.2,160,80,17.9,1003.1,,,7,1,,19.4,
119,수원,2019-06-09 00:00,18.8,0,0,83,17.9,1003.4,,,8,0,,19.3,
119,수원,2019-06-09 01:00,19.7,1.1,320,77,17.6,1003.5,,,10,2,17,19.4,
119,수원,2019-06-09 02:00,19,1.2,290,84,18.4,1003.5,,,9,0,,19.1,
119,수원,2019-06-09 03:00,18.8,.8,270,82,17.7,1003.4,,,8,4,14,19,
119,수원,2019-06-09 04:00,18.2,.8,230,87,18.1,1003.2,,,9,4,15,18.8,
119,수원,2019-06-09 05:00,18.3,1.1,160,88,18.4,1002.7,,,7,7,14,18.8,
119,수원,2019-06-09 06:00,18.7,.8,230,86,18.5,1003.4,0,.04,8,6,15,18.9,
119,수원,2019-06-09 07:00,18.9,1.3,200,83,18.1,1003.5,0,.26,7,7,33,19.9,
119,수원,2019-06-09 08:00,20.4,1.2,200,76,18.2,1003.6,.3,.85,7,2,13,23.1,
119,수원,2019-06-09 09:00,23.6,.8,70,62,17.9,1003,1,2.08,6,6,36,28.2,
119,수원,2019-06-09 10:00,24.6,1.8,250,62,19.1,1002.4,1,2.43,3,1,10,30,
119,수원,2019-06-09 11:00,25.3,2.3,290,62,19.9,1002,.9,2.59,5,5,9,30.6,
119,수원,2019-06-09 12:00,25.4,2,250,61,19.7,1001.4,.8,2.42,7,1,10,30.3,
119,수원,2019-06-09 13:00,25.9,2.1,200,61,20.2,1000.7,.8,2.46,8,2,13,31.2,
119,수원,2019-06-09 14:00,25.9,1.9,270,59,19.6,1000.1,.5,2.11,8,1,13,30,
119,수원,2019-06-09 15:00,26.3,2,320,58,19.7,999.7,.1,1.65,10,2,15,28.6,
119,수원,2019-06-09 16:00,24.7,3.4,270,63,19.5,999.7,0,.78,10,3,15,25.6,
119,수원,2019-06-09 17:00,23.2,3.4,290,67,19,999.4,0,.53,9,9,35,24,
119,수원,2019-06-09 18:00,23,3.2,270,72,20.1,999.4,.2,.54,8,1,15,23.6,
119,수원,2019-06-09 19:00,22.4,2.7,270,73,19.7,1000,0,.24,8,8,34,22.3,
119,수원,2019-06-09 20:00,21.6,2.6,270,76,19.5,1000.1,0,.04,7,5,22,21.2,
119,수원,2019-06-09 21:00,20.7,2.4,270,80,19.5,1000.9,,,10,5,12,20.9,
119,수원,2019-06-09 22:00,20.4,3.8,90,71,16.9,1001.6,,,8,8,7,20.2,
119,수원,2019-06-09 23:00,18.9,3.1,90,81,17.6,1001.6,,,10,4,12,19.7,
119,수원,2019-06-10 00:00,17.4,1.2,90,95,18.8,1001.9,,,10,8,6,19.5,
119,수원,2019-06-10 01:00,16.6,2.5,90,100,18.8,1001.8,,,10,6,6,18.7,
119,수원,2019-06-10 02:00,16.6,2.3,90,97,18.3,1002,,,10,5,6,18.8,
119,수원,2019-06-10 03:00,16.3,1.9,90,98,18.1,1002.2,,,10,8,6,18.7,
119,수원,2019-06-10 04:00,16.3,2.8,110,97,17.9,1002.3,,,10,4,6,18.5,
119,수원,2019-06-10 05:00,16.3,2.3,140,97,17.9,1002.7,,,10,7,6,18.4,
119,수원,2019-06-10 06:00,16.1,1.6,160,98,17.8,1003,0,0,10,5,6,18.4,
119,수원,2019-06-10 07:00,16.6,2.7,90,91,17.2,1003.1,0,.17,9,6,13,19.1,
119,수원,2019-06-10 08:00,17.7,2.7,140,83,16.7,1003.8,.2,.86,9,2,5,21.2,
119,수원,2019-06-10 09:00,18.4,2.6,110,78,16.4,1003.9,0,.89,9,4,6,22,
119,수원,2019-06-10 10:00,19.7,3,140,70,16,1003.7,.5,1.52,8,2,7,25.2,
119,수원,2019-06-10 11:00,22.2,2.4,90,67,17.8,1003.6,.7,1.93,7,7,9,26.8,
119,수원,2019-06-10 12:00,22.1,3.6,90,60,15.9,1003.4,.8,2.63,8,4,11,28.1,
119,수원,2019-06-10 13:00,22.7,3.4,110,59,16.2,1003.2,.7,2.92,9,9,13,29.4,
119,수원,2019-06-10 14:00,21.8,3,50,63,16.4,1003.2,0,1.27,9,5,10,25.7,
119,수원,2019-06-10 15:00,22.2,2.4,50,65,17.3,1003.1,0,1.02,10,5,10,24.9,
119,수원,2019-06-10 16:00,22.7,2.4,50,60,16.5,1002.6,0,1.09,8,3,11,25.1,
119,수원,2019-06-10 17:00,22.2,3.7,110,59,15.7,1002.2,.4,1.06,5,2,11,23.5,
119,수원,2019-06-10 18:00,22.1,3,70,60,15.9,1002.1,.8,1.15,6,3,15,22.9,
119,수원,2019-06-10 19:00,21.6,3,70,59,15.2,1002.6,.1,.36,8,2,18,21.5,
119,수원,2019-06-10 20:00,21.1,2.7,70,61,15.2,1002.9,0,.05,8,8,21,20.3,
119,수원,2019-06-10 21:00,20.3,1.8,50,64,15.2,1003.6,,,5,5,15,19.4,
119,수원,2019-06-10 22:00,19.9,1.8,70,64,14.8,1004.3,,,5,5,16,18.9,
119,수원,2019-06-10 23:00,19.1,3.4,70,65,14.3,1004.7,,,7,3,42,17.9,
119,수원,2019-06-11 00:00,18.6,2.1,70,66,14.1,1005,,,7,7,,17.9,
119,수원,2019-06-11 01:00,18.4,2.4,70,64,13.5,1004.7,,,8,8,18,17.6,
119,수원,2019-06-11 02:00,18,2.1,70,63,12.9,1004.8,,,8,1,20,16.9,
119,수원,2019-06-11 03:00,17.5,1.8,70,64,12.8,1004.9,,,8,3,15,16.8,
119,수원,2019-06-11 04:00,17.5,2.4,70,63,12.5,1004.9,,,8,3,14,17,
119,수원,2019-06-11 05:00,17.2,2,70,63,12.3,1005,,,7,7,11,16.6,
119,수원,2019-06-11 06:00,17.4,1.6,70,64,12.7,1005.4,0,.06,6,6,14,17,
119,수원,2019-06-11 07:00,18.1,2.3,70,58,11.9,1005.7,.9,.59,6,6,15,18.4,
119,수원,2019-06-11 08:00,19.8,2.6,110,55,12.6,1006,1,1.26,1,1,18,22.5,
119,수원,2019-06-11 09:00,21,1.6,70,52,12.9,1006,1,1.95,1,1,10,26.1,
119,수원,2019-06-11 10:00,22.1,1.4,70,47,12.4,1005.7,1,2.46,4,4,16,28,
119,수원,2019-06-11 11:00,22.4,1.4,160,48,12.9,1005.5,.9,2.36,6,6,16,29.8,
119,수원,2019-06-11 12:00,23.5,1.6,320,47,13.6,1005.2,.5,2.17,6,6,15,27.1,
119,수원,2019-06-11 13:00,23.4,1.1,20,44,12.6,1004.9,.6,2.27,6,6,16,28.1,
119,수원,2019-06-11 14:00,23.5,1.9,50,45,12.9,1004.5,.5,1.84,7,7,17,26.5,
119,수원,2019-06-11 15:00,26.2,2.3,290,40,13.6,1004.2,.6,2.41,5,5,19,30.9,
119,수원,2019-06-11 16:00,25.4,4.2,270,46,14.9,1004,.8,2.22,4,4,15,28.2,
119,수원,2019-06-11 17:00,24.6,3.4,270,47,14.5,1003.6,1,2.07,2,2,10,26.1,
119,수원,2019-06-11 18:00,23.3,4,250,51,14.5,1003.6,1,1.26,1,1,10,22.9,
119,수원,2019-06-11 19:00,21.6,2.5,250,58,14.9,1003.9,1,.54,2,0,,20.8,
119,수원,2019-06-11 20:00,20.2,1.5,290,63,14.9,1004.3,.4,.08,0,0,,19.6,
119,수원,2019-06-11 21:00,18.9,.6,290,72,15.7,1004.9,,,0,0,,18.8,
119,수원,2019-06-11 22:00,18.2,1.1,290,77,16,1005.8,,,1,0,,18.2,
119,수원,2019-06-11 23:00,17.7,.3,0,82,16.5,1006,,,0,0,,17.8,
119,수원,2019-06-12 00:00,15.9,.1,0,93,16.7,1006.2,,,0,0,,17.4,
119,수원,2019-06-12 01:00,16.4,1,230,96,17.8,1006.3,,,,0,,17,
119,수원,2019-06-12 02:00,15.4,.5,230,99,17.3,1006.2,,,5,0,,16.6,
119,수원,2019-06-12 03:00,15.7,1.2,180,97,17.3,1006.3,,,0,0,,16.4,
119,수원,2019-06-12 04:00,14.8,.1,0,99,16.6,1006.4,,,0,0,,16.1,
119,수원,2019-06-12 05:00,15,1.2,180,98,16.6,1006.8,,,1,1,25,15.9,
119,수원,2019-06-12 06:00,15.8,.8,160,97,17.4,1006.9,.2,.08,1,1,5,16.3,
119,수원,2019-06-12 07:00,17.4,.7,160,88,17.4,1007,1,.5,0,0,,18.5,
119,수원,2019-06-12 08:00,18.7,1.4,180,82,17.6,1007.4,1,1.18,0,0,,22.6,
119,수원,2019-06-12 09:00,22.2,1.8,250,71,18.9,1007.4,1,1.86,0,0,,26.5,
119,수원,2019-06-12 10:00,22.6,1.5,180,63,17.2,1007.3,1,2.43,0,0,,29.7,
119,수원,2019-06-12 11:00,24.6,1.3,230,56,17.3,1007.2,1,2.88,3,3,10,31.8,
119,수원,2019-06-12 12:00,24.4,1.8,270,57,17.4,1007,.7,2.36,5,5,14,28.5,
119,수원,2019-06-12 13:00,25.2,3.5,270,56,17.8,1006.9,.6,1.92,3,3,14,30.1,
119,수원,2019-06-12 14:00,25.9,3.5,270,55,18.3,1006.5,1,3.2,0,0,,31.3,
119,수원,2019-06-12 15:00,25.6,3.6,290,51,16.7,1006.1,1,2.92,0,0,,30.8,
119,수원,2019-06-12 16:00,25.3,4.1,270,52,16.7,1006,1,2.43,0,0,,28.7,
119,수원,2019-06-12 17:00,24.3,3.3,250,53,16.1,1005.9,1,1.85,0,0,,26.1,
119,수원,2019-06-12 18:00,23.1,3.1,270,58,16.3,1005.7,1,1.21,0,0,,23.6,
119,수원,2019-06-12 19:00,22.2,2.2,270,61,16.3,1006,1,.54,0,0,,21.5,
